DLC,Lifetime Weighted DEL,AEP_mean_pwr_per_sd,AEP_max_pwr_per_sd,Variable,Seed-speed weighted DEL,Seed-speed-yaw-nocc Weighted DEL,Yaw,Uref,Seed,DEL_individual,Max_individual,Seed weighted DEL,Seed weighted Max,Mean_power
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd0,,0.31171863034531305,,0.49127119248008083,2020.2936060751642
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd1,,0.5610345432845324,,0.49127119248008083,2012.7028345041576
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd2,,0.412706121455141,,0.49127119248008083,1900.7517266622992
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd3,,0.3306985753357617,,0.49127119248008083,2038.4102385923245
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd4,,0.8843655717300036,,0.49127119248008083,1951.9357742278073
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd5,,0.4869532868623285,,0.49127119248008083,1967.1131213190401
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd6,,0.1824462233438266,,0.49127119248008083,1790.2208038540014
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd7,,0.4052548530236464,,0.49127119248008083,1969.0586208369696
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd8,,0.8655275170253811,,0.49127119248008083,1918.3808885748383
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd9,,0.733580644048509,,0.49127119248008083,1958.55641399602
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd10,,0.48880982470557577,,0.49127119248008083,1842.9967150981852
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd11,,0.4351265821890561,,0.49127119248008083,1953.0914222038245
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd12,,0.3851514207968635,,0.49127119248008083,1872.4965188601457
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd13,,0.2034057058642118,,0.49127119248008083,1864.0623149849937
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd14,,0.4862696120710208,,0.49127119248008083,1894.7093088860995
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd15,,0.5163010184723172,,0.49127119248008083,1961.9919486918384
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd16,,0.707586645482045,,0.49127119248008083,1894.9168875948687
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd17,,0.25411647841982304,,0.49127119248008083,1891.6037720527177
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd18,,0.24081110502328118,,0.49127119248008083,1957.5470442279693
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd19,,0.8206233113504052,,0.49127119248008083,1953.8795511351932
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd20,,0.3873867498309497,,0.49127119248008083,2017.669305999451
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd21,,0.5549226587855278,,0.49127119248008083,1912.0072384060581
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd22,,0.8343513864250538,,0.49127119248008083,1970.844481462842
1p2,,,,BldPitch1_[deg],,,0.0,8.0,sd23,,0.30136015365136615,,0.49127119248008083,1879.7817834930147
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd0,,2.08756230546683,,1.895952631635332,2687.655015299644
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd1,,2.096180868653753,,1.895952631635332,2605.5700840952973
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd2,,1.8248717167442312,,1.895952631635332,2505.2172073230563
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd3,,2.154619378073271,,1.895952631635332,2701.681135689228
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd4,,2.265016522993743,,1.895952631635332,2502.7418781571396
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd5,,1.9096787353502347,,1.895952631635332,2599.8630368855765
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd6,,1.1501966195027857,,1.895952631635332,2467.1035142712017
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd7,,1.9685834078468603,,1.895952631635332,2590.018446415892
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd8,,2.163587612524792,,1.895952631635332,2452.5093517859946
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd9,,2.2561940825467053,,1.895952631635332,2486.2615084490435
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd10,,1.6648887858884693,,1.895952631635332,2434.322133618973
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd11,,1.8931689797941968,,1.895952631635332,2564.5149802203314
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd12,,1.6724512921811747,,1.895952631635332,2512.049418752975
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd13,,1.363621490404954,,1.895952631635332,2559.0530380302785
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd14,,1.950787507408426,,1.895952631635332,2467.3128687189173
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd15,,2.1373881037189877,,1.895952631635332,2539.044929929524
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd16,,1.7121807472114203,,1.895952631635332,2519.2840920176413
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd17,,1.6347277449419708,,1.895952631635332,2542.26001155029
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd18,,1.664115273356851,,1.895952631635332,2660.4422193890728
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd19,,2.2892950643047807,,1.895952631635332,2504.1702590162445
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd20,,1.958783524592991,,1.895952631635332,2679.2611371936023
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd21,,1.9123402052372767,,1.895952631635332,2497.278075186854
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd22,,2.0488718072994425,,1.895952631635332,2523.4855052228727
1p2,,,,BldPitch1_[deg],,,0.0,9.0,sd23,,1.7237513832038178,,1.895952631635332,2530.461872505952
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd0,,4.744612459507046,,4.26473806414585,3091.6445278080414
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd1,,4.535819666567533,,4.26473806414585,3041.765561712223
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd2,,4.148313395975035,,4.26473806414585,2966.159645896949
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd3,,4.838291692546601,,4.26473806414585,3065.5307852983874
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd4,,4.2156171057995255,,4.26473806414585,2952.9403095862294
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd5,,4.378941444227396,,4.26473806414585,3051.200131439196
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd6,,3.560839451928192,,4.26473806414585,3031.8108585533514
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd7,,4.3826248251200015,,4.26473806414585,3027.5532270654235
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd8,,4.04247708421408,,4.26473806414585,2915.3514536977846
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd9,,4.335820456339848,,4.26473806414585,2913.1532170001697
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd10,,3.8093061893638174,,4.26473806414585,2906.2975442731777
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd11,,4.292037051408923,,4.26473806414585,3004.4356823459652
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd12,,4.142915201955291,,4.26473806414585,2988.716628395075
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd13,,3.964842151560969,,4.26473806414585,3084.1711737639475
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd14,,4.03634974838169,,4.26473806414585,2925.167132262642
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd15,,4.537547917113566,,4.26473806414585,2929.651337250415
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd16,,4.13170744171914,,4.26473806414585,3049.7054101851513
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd17,,4.120939165399687,,4.26473806414585,3018.3602213279355
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd18,,4.504985857143929,,4.26473806414585,3126.2416067855643
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd19,,4.4508833848417675,,4.26473806414585,2933.4327390196504
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd20,,4.7338616587086,,4.26473806414585,3094.49000758392
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd21,,4.081091217962552,,4.26473806414585,2966.1326471320144
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd22,,4.26383147584076,,4.26473806414585,3026.8123874772937
1p2,,,,BldPitch1_[deg],,,0.0,10.0,sd23,,4.100057495874452,,4.26473806414585,2975.172383584451
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd0,,7.473499288988346,,6.971125705843979,3276.028286362833
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd1,,7.276892382711104,,6.971125705843979,3256.9045682447727
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd2,,6.826349133160769,,6.971125705843979,3208.46132140099
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd3,,7.436681906258008,,6.971125705843979,3264.164252453251
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd4,,6.83846168328654,,6.971125705843979,3270.204979638186
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd5,,7.176817971170579,,6.971125705843979,3264.8670467758993
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd6,,6.551970874815671,,6.971125705843979,3285.0471086470957
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd7,,7.1133011543401565,,6.971125705843979,3265.7624271283466
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd8,,6.679279981307373,,6.971125705843979,3219.5925634548526
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd9,,6.768937763117928,,6.971125705843979,3205.95429024083
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd10,,6.372481055088335,,6.971125705843979,3181.7034746552404
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd11,,6.9755686246408235,,6.971125705843979,3230.5247939948495
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd12,,6.827376561655158,,6.971125705843979,3209.724693796513
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd13,,6.986536727273249,,6.971125705843979,3288.9279346472877
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd14,,6.683424546879196,,6.971125705843979,3192.4773742653715
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd15,,6.955599102420817,,6.971125705843979,3125.554870004407
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd16,,7.033284259116307,,6.971125705843979,3260.219172621934
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd17,,6.895146923708765,,6.971125705843979,3257.4254225328496
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd18,,7.409279819658797,,6.971125705843979,3284.1504020138987
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd19,,6.8570451105344885,,6.971125705843979,3190.8869377786978
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd20,,7.52381619915726,,6.971125705843979,3253.544136920101
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd21,,6.773213650050774,,6.971125705843979,3236.067683137354
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd22,,7.12092207176927,,6.971125705843979,3270.7889023874195
1p2,,,,BldPitch1_[deg],,,0.0,11.0,sd23,,6.751130149145806,,6.971125705843979,3225.366812859771
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd0,,9.890964224077933,,9.419652905547647,3348.173986326488
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd1,,9.702096983728495,,9.419652905547647,3330.070371035394
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd2,,9.225268976722766,,9.419652905547647,3309.8806659720703
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd3,,9.784982644746892,,9.419652905547647,3335.1930492840906
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd4,,9.469861563157508,,9.419652905547647,3352.6864461622768
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd5,,9.652000227776808,,9.419652905547647,3322.4720576333616
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd6,,9.128262778951367,,9.419652905547647,3349.6991021645144
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd7,,9.620357683625134,,9.419652905547647,3333.095642439637
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd8,,9.177934831092047,,9.419652905547647,3314.2132766545055
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd9,,9.295013581162216,,9.419652905547647,3338.0772118459313
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd10,,8.895891177907872,,9.419652905547647,3299.3865333413405
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd11,,9.45185449114355,,9.419652905547647,3327.7124962822304
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd12,,9.232410571752014,,9.419652905547647,3296.249581526711
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd13,,9.432553623380326,,9.419652905547647,3337.5023373912777
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd14,,9.147894358322517,,9.419652905547647,3290.7056379323453
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd15,,9.135789188382459,,9.419652905547647,3254.3283965517126
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd16,,9.456381969323745,,9.419652905547647,3336.0462754709365
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd17,,9.437843252541347,,9.419652905547647,3335.4366249937643
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd18,,9.792443244632787,,9.419652905547647,3334.268526831739
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd19,,9.241130010352352,,9.419652905547647,3330.433110013823
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd20,,9.843786043970853,,9.419652905547647,3333.4101312653697
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd21,,9.27691188267697,,9.419652905547647,3317.781051344024
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd22,,9.579031266502053,,9.419652905547647,3341.246721305592
1p2,,,,BldPitch1_[deg],,,0.0,12.0,sd23,,9.201005157213528,,9.419652905547647,3330.59581646129
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd0,,11.901314573844564,,11.495395986723722,3365.507860663367
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd1,,11.724967113242135,,11.495395986723722,3347.9776977839538
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd2,,11.318931495938962,,11.495395986723722,3341.7378547228896
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd3,,11.827721618985072,,11.495395986723722,3358.8968383616334
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd4,,11.546854813002783,,11.495395986723722,3371.7850750428984
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd5,,11.696742610487709,,11.495395986723722,3331.6163877577783
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd6,,11.193667065526753,,11.495395986723722,3366.522818452922
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd7,,11.693473066531709,,11.495395986723722,3349.5947986782776
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd8,,11.322102286609963,,11.495395986723722,3333.674947399049
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd9,,11.442421741929921,,11.495395986723722,3365.694049780609
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd10,,11.076090944825458,,11.495395986723722,3329.2843791116557
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd11,,11.546931617317483,,11.495395986723722,3344.1175320872703
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd12,,11.303877682670192,,11.495395986723722,3331.308984029328
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd13,,11.431220358324406,,11.495395986723722,3355.9940126920997
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd14,,11.252054788411165,,11.495395986723722,3329.504036264306
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd15,,11.192811428606628,,11.495395986723722,3320.3433448288497
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd16,,11.54064389073688,,11.495395986723722,3358.0542995943847
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd17,,11.519435663785963,,11.495395986723722,3347.6517907494635
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd18,,11.799019732742869,,11.495395986723722,3349.237799984659
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd19,,11.386475475462854,,11.495395986723722,3362.8858223068414
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd20,,11.870765688248937,,11.495395986723722,3363.2880465010617
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd21,,11.3531083231349,,11.495395986723722,3343.8057904511916
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd22,,11.65446403352627,,11.495395986723722,3356.0809810827373
1p2,,,,BldPitch1_[deg],,,0.0,13.0,sd23,,11.2944076674757,,11.495395986723722,3360.556058738726
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd0,,13.646239441898656,,13.286511291841911,3374.0656271914813
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd1,,13.492532259775299,,13.286511291841911,3352.2625185216616
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd2,,13.134089505537311,,13.286511291841911,3348.546860595609
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd3,,13.586286190508945,,13.286511291841911,3367.652815231131
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd4,,13.344133731528723,,13.286511291841911,3377.412527390635
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd5,,13.458706287863793,,13.286511291841911,3333.877253473098
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd6,,12.971501001627024,,13.286511291841911,3371.596840804699
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd7,,13.470148692923983,,13.286511291841911,3355.9588957654555
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd8,,13.13103925642481,,13.286511291841911,3342.4502921493067
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd9,,13.257484425632196,,13.286511291841911,3373.911107702254
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd10,,12.937295515760152,,13.286511291841911,3337.977467966093
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd11,,13.362506914553672,,13.286511291841911,3344.8821664853244
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd12,,13.091546797699731,,13.286511291841911,3340.884212661224
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd13,,13.188026045943666,,13.286511291841911,3363.2951984840356
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd14,,13.067756785183732,,13.286511291841911,3342.076866590824
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd15,,13.027990809179746,,13.286511291841911,3347.7300465574294
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd16,,13.328224287321568,,13.286511291841911,3363.1580424557706
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd17,,13.28205224640451,,13.286511291841911,3353.870397311577
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd18,,13.542343591344421,,13.286511291841911,3355.6966759386496
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd19,,13.23127784954851,,13.286511291841911,3367.490005797892
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd20,,13.624931515000217,,13.286511291841911,3372.272861083806
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd21,,13.150324056676792,,13.286511291841911,3350.320466128812
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd22,,13.436626765153042,,13.286511291841911,3358.615991940035
1p2,,,,BldPitch1_[deg],,,0.0,14.0,sd23,,13.11320703071536,,13.286511291841911,3366.2071440214004
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd0,,15.223687223365264,,14.896251481934195,3377.917168767922
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd1,,15.097832913549285,,14.896251481934195,3353.319023265379
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd2,,14.741127999063954,,14.896251481934195,3355.142524995348
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd3,,15.15897664966674,,14.896251481934195,3370.531241488577
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd4,,14.951570338724366,,14.896251481934195,3379.6545065078885
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd5,,15.046314348554084,,14.896251481934195,3333.5881199908385
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd6,,14.5876723436126,,14.896251481934195,3371.770895039947
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd7,,15.068076395017943,,14.896251481934195,3359.8515979606
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd8,,14.761281586927078,,14.896251481934195,3344.940502935048
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd9,,14.884126089945438,,14.896251481934195,3375.738313200897
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd10,,14.592198789476003,,14.896251481934195,3336.8020509204102
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd11,,14.985873770620662,,14.896251481934195,3343.475044715485
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd12,,14.705728474119697,,14.896251481934195,3346.006097176246
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd13,,14.789616402299636,,14.896251481934195,3363.9519471628128
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd14,,14.696475641325197,,14.896251481934195,3346.2583174382094
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd15,,14.671624572253602,,14.896251481934195,3357.734731962496
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd16,,14.924720533015355,,14.896251481934195,3366.139504333075
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd17,,14.881269555142588,,14.896251481934195,3355.687627779507
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd18,,15.128785794943072,,14.896251481934195,3356.2533117492185
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd19,,14.879674610027292,,14.896251481934195,3367.416868761975
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd20,,15.21104247815924,,14.896251481934195,3376.7156987300937
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd21,,14.76900940078925,,14.896251481934195,3351.8007419902024
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd22,,15.02560713609893,,14.896251481934195,3362.103418877403
1p2,,,,BldPitch1_[deg],,,0.0,15.0,sd23,,14.72774251972336,,14.896251481934195,3369.1769245831356
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd0,,16.68127866935183,,16.38860100503145,3379.849798392578
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd1,,16.595420973804114,,16.38860100503145,3352.875384282722
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd2,,16.233270039165713,,16.38860100503145,3358.7882528017903
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd3,,16.627490042174973,,16.38860100503145,3371.440601794331
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd4,,16.441031730291606,,16.38860100503145,3379.975364057969
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd5,,16.51714719468302,,16.38860100503145,3333.1908591250926
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd6,,16.07632542831119,,16.38860100503145,3371.876957012446
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd7,,16.542819410602387,,16.38860100503145,3361.3503566869595
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd8,,16.267538962254566,,16.38860100503145,3345.350237264978
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd9,,16.377592760226946,,16.38860100503145,3375.633254373718
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd10,,16.111206716218067,,16.38860100503145,3333.9658300205397
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd11,,16.482007033487648,,16.38860100503145,3341.6031897434846
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd12,,16.218297258345082,,16.38860100503145,3346.6488518531514
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd13,,16.28024684267181,,16.38860100503145,3363.6322054979833
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd14,,16.21441096395214,,16.38860100503145,3347.21982349827
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd15,,16.188906955223977,,16.38860100503145,3361.859670797562
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd16,,16.414562938761687,,16.38860100503145,3366.3214015341377
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd17,,16.363053654974927,,16.38860100503145,3356.032117711953
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd18,,16.61306061715412,,16.38860100503145,3354.7815113221964
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd19,,16.39053333452132,,16.38860100503145,3366.3888152796612
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd20,,16.680310579827367,,16.38860100503145,3378.8686146193977
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd21,,16.2787027032256,,16.38860100503145,3350.6348312898895
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd22,,16.508372596444772,,16.38860100503145,3361.272204747634
1p2,,,,BldPitch1_[deg],,,0.0,16.0,sd23,,16.222836715079985,,16.38860100503145,3369.518486229224
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd0,,18.06113154280288,,17.789975277865857,3380.115204047789
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd1,,17.984669181107268,,17.789975277865857,3350.9452271823916
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd2,,17.627563353363275,,17.789975277865857,3359.7028054082234
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd3,,18.01068541456177,,17.789975277865857,3370.6120340736484
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd4,,17.836248183373012,,17.789975277865857,3378.7925878193305
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd5,,17.91407275044052,,17.789975277865857,3332.920176804483
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd6,,17.480024967691204,,17.789975277865857,3371.2515718003547
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd7,,17.92890926361021,,17.789975277865857,3361.843442343249
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd8,,17.686379794048484,,17.789975277865857,3343.816392642363
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd9,,17.77186787505365,,17.789975277865857,3375.181824176201
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd10,,17.52732406483156,,17.789975277865857,3333.09786696453
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd11,,17.89206321751541,,17.789975277865857,3339.8417065015415
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd12,,17.63888325407723,,17.789975277865857,3344.202200189285
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd13,,17.67934871079668,,17.789975277865857,3362.984402469461
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd14,,17.624354935822794,,17.789975277865857,3347.4795686585003
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd15,,17.596217931573285,,17.789975277865857,3363.854701470583
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd16,,17.816531672479048,,17.789975277865857,3365.940282645057
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd17,,17.7636207085783,,17.789975277865857,3356.2432367638407
1p2,,,,BldPitch1_[deg],,,0.0,17.0,sd18,,18.029490343706726,,17.789975277865857,3353.003045769099
