DLC,Lifetime Weighted DEL,AEP_mean_pwr_per_sd,AEP_max_pwr_per_sd,Variable,Seed-speed weighted DEL,Yaw-seed-speed weighted DEL,Seed-speed-yaw-nocc Weighted DEL,Yaw,Uref,Seed,DEL_individual,Max_individual,Seed weighted DEL,Seed weighted Max,Mean_power
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd9,4470.342511104234,3675.627159258085,4477.373286089483,3841.2457035781126,875.6765667140487
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd10,4439.000841201659,3572.7802539235854,4477.373286089483,3841.2457035781126,793.0924637667982
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd11,4463.597026744023,3576.9767372264105,4477.373286089483,3841.2457035781126,842.4284834406059
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd12,4440.737423676079,3575.2675233319164,4477.373286089483,3841.2457035781126,796.317890827762
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd13,4472.738341195497,3613.2289948103426,4477.373286089483,3841.2457035781126,770.2891114466412
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd14,4487.700842460781,3573.0236505568932,4477.373286089483,3841.2457035781126,812.9347665839188
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd15,4473.799720890557,3581.1301919228777,4477.373286089483,3841.2457035781126,856.5815616586567
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd16,4489.302620432154,3841.2457035781126,4477.373286089483,3841.2457035781126,856.3885440021809
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd17,4460.285796349662,3445.37040004269,4477.373286089483,3841.2457035781126,800.6613449517082
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd18,4493.347633857445,3718.4251596848567,4477.373286089483,3841.2457035781126,833.8116555976269
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd19,4494.727142278944,3770.9561041506718,4477.373286089483,3841.2457035781126,882.7070876861287
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd20,4466.999823313548,3632.6922227455902,4477.373286089483,3841.2457035781126,861.1656135510847
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd21,4477.958249282513,3692.8502357473676,4477.373286089483,3841.2457035781126,829.7671436468023
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd22,4489.6597015049565,3728.3905002118345,4477.373286089483,3841.2457035781126,883.3231579985585
1p2,,,,RootMxb1_[kN-m],,,,0.0,6.0,sd23,4500.579787796502,3642.9701785514035,4477.373286089483,3841.2457035781126,787.540381007979
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd0,4632.74159243176,3835.4414423683743,4614.437922516854,4080.5257339797768,1360.0753665210743
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd1,4629.437860337385,3975.9553049073784,4614.437922516854,4080.5257339797768,1375.9486816385463
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd2,4589.8730328799675,3883.7806747161617,4614.437922516854,4080.5257339797768,1274.3822123004654
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd3,4620.174645306064,3794.9629178511764,4614.437922516854,4080.5257339797768,1378.6891998393123
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd4,4599.135899335805,3909.5230579969216,4614.437922516854,4080.5257339797768,1385.4254966044261
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd5,4626.289081032262,3807.9787419118843,4614.437922516854,4080.5257339797768,1339.949168418578
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd6,4588.573404824098,3847.780401296384,4614.437922516854,4080.5257339797768,1191.9159870934898
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd7,4624.280656608706,3827.0201731794846,4614.437922516854,4080.5257339797768,1325.975634334499
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd8,4600.72578267498,3851.3243034203815,4614.437922516854,4080.5257339797768,1352.0185222149648
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd9,4599.6034137909055,3782.277723321959,4614.437922516854,4080.5257339797768,1360.9269124932146
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd10,4570.863910078946,3779.856955808385,4614.437922516854,4080.5257339797768,1254.2495179705431
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd11,4652.6390239244265,3949.8088105390398,4614.437922516854,4080.5257339797768,1328.0334076807549
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd12,4624.832820976717,3918.580991762223,4614.437922516854,4080.5257339797768,1262.7053772609872
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd13,4627.490146823665,3864.175741632989,4614.437922516854,4080.5257339797768,1230.6355084857653
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd14,4603.936647784132,3814.8200094357962,4614.437922516854,4080.5257339797768,1281.6615097402155
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd15,4611.9588274844045,3978.30595852821,4614.437922516854,4080.5257339797768,1338.2888078409142
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd16,4608.522959748759,3864.2136425649833,4614.437922516854,4080.5257339797768,1335.7463691615867
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd17,4592.599687898321,3851.0613773142186,4614.437922516854,4080.5257339797768,1268.7713839777452
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd18,4649.168240235551,3952.6586142382926,4614.437922516854,4080.5257339797768,1313.0355283248991
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd19,4592.94508362651,3817.489083003602,4614.437922516854,4080.5257339797768,1375.4352332512306
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd20,4639.818366974978,4080.5257339797768,4614.437922516854,4080.5257339797768,1363.5860783100622
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd21,4598.2111414414585,3925.879028222571,4614.437922516854,4080.5257339797768,1301.8868350759321
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd22,4624.10289255112,3909.249930765218,4614.437922516854,4080.5257339797768,1376.515412743928
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd23,4628.948435549077,3840.066523397564,4614.437922516854,4080.5257339797768,1254.2208089476355
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd0,4790.7564481528225,4135.176237453336,4724.557415700375,4135.176237453336,2009.086325949091
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd1,4728.906904193351,3950.008157761028,4724.557415700375,4135.176237453336,2006.8358644128973
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd2,4684.933155186359,4076.386590700398,4724.557415700375,4135.176237453336,1888.4035286493802
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd3,4731.234936677189,4059.32345954771,4724.557415700375,4135.176237453336,2028.9566747026618
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd4,4724.884280589917,3965.337493088919,4724.557415700375,4135.176237453336,1958.7777111050648
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd5,4744.9034730583435,3953.2591661665397,4724.557415700375,4135.176237453336,1959.9689357466832
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd6,4722.731637944766,3799.9263261343754,4724.557415700375,4135.176237453336,1779.0431938447348
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd7,4729.4926706290535,3917.8092765097176,4724.557415700375,4135.176237453336,1958.5383065904773
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd8,4705.516147560593,3837.4656464145796,4724.557415700375,4135.176237453336,1929.4277069080192
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd9,4713.856729001838,3931.010913531136,4724.557415700375,4135.176237453336,1954.7171219199859
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd10,4660.068004800098,3801.907697626685,4724.557415700375,4135.176237453336,1840.9026320961339
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd11,4752.206509318459,3998.584422485449,4724.557415700375,4135.176237453336,1945.6304167805572
