DLC,Lifetime Weighted DEL,AEP_mean_pwr_per_sd,AEP_max_pwr_per_sd,Variable,Seed-speed weighted DEL,Yaw-seed-speed weighted DEL,Seed-speed-yaw-nocc Weighted DEL,Yaw,Uref,Seed,DEL_individual,Max_individual,Seed weighted DEL,Seed weighted Max,Mean_power
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd1,6165.5484945264525,4777.417191838584,6190.636926156416,5102.575470974512,1219.813322646229
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd2,6223.996556553026,4960.929858825912,6190.636926156416,5102.575470974512,1139.787043872132
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd3,6221.301698223082,5045.871087979013,6190.636926156416,5102.575470974512,1197.812612782259
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd4,6123.97604461048,4671.922944483908,6190.636926156416,5102.575470974512,1198.6035256613225
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd5,6234.233556696917,4905.092244641397,6190.636926156416,5102.575470974512,1170.858704811802
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd6,6164.093410097024,5061.364839500397,6190.636926156416,5102.575470974512,1112.5286567130015
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd7,6156.013236660652,4792.007222734724,6190.636926156416,5102.575470974512,1198.6747668252829
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd8,6168.51704203957,4718.392359385635,6190.636926156416,5102.575470974512,1175.3885000714747
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd9,6231.065890466408,4771.459247626723,6190.636926156416,5102.575470974512,1170.8562394557734
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd10,6140.530857045534,4731.3751886781565,6190.636926156416,5102.575470974512,1138.1895277400445
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd11,6128.309122013095,4966.988800097992,6190.636926156416,5102.575470974512,1152.9991707875581
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd12,6214.645739211985,4957.341758909479,6190.636926156416,5102.575470974512,1124.7974402192608
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd13,6169.724129824602,4827.8150313708575,6190.636926156416,5102.575470974512,1174.2787696015334
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd14,6102.467855382019,4639.5021715254625,6190.636926156416,5102.575470974512,1142.5156751227976
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd15,6161.431727477426,4906.176850483851,6190.636926156416,5102.575470974512,1174.8689343990122
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd16,6265.970680620422,5094.56709933446,6190.636926156416,5102.575470974512,1220.9426458071632
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd17,6213.683356730423,5024.114019086782,6190.636926156416,5102.575470974512,1132.4515303825613
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd18,6209.63902062101,4857.830405026819,6190.636926156416,5102.575470974512,1199.951313990754
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd19,6117.461679824499,4758.264421472816,6190.636926156416,5102.575470974512,1240.9521228022097
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd20,6176.39905000485,4799.004784963373,6190.636926156416,5102.575470974512,1245.2780781303745
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd21,6205.147700580026,4849.816388802885,6190.636926156416,5102.575470974512,1178.5204141366924
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd22,6268.11787538374,4990.779694078252,6190.636926156416,5102.575470974512,1192.2171796712569
1p2,,,,RootMxb1_[kN-m],,,,0.0,7.0,sd23,6181.390569721549,4681.851131279251,6190.636926156416,5102.575470974512,1155.4515166336075
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd0,6345.432592118333,5172.0142819856865,6348.687058535284,5339.606814257449,1773.6962519109045
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd1,6413.445198528709,5339.606814257449,6348.687058535284,5339.606814257449,1785.3798028372667
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd2,6413.715556348806,5272.711587879021,6348.687058535284,5339.606814257449,1680.5020009168923
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd3,6321.141124479006,4847.621915830173,6348.687058535284,5339.606814257449,1759.7129308121632
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd4,6276.87522357597,4861.029425988502,6348.687058535284,5339.606814257449,1744.6939762160089
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd5,6514.388270631082,5324.591366108645,6348.687058535284,5339.606814257449,1721.8125273964095
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd6,6268.837584157302,5134.576706784832,6348.687058535284,5339.606814257449,1641.754682081212
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd7,6272.044612240435,5133.926946891002,6348.687058535284,5339.606814257449,1763.4063845267026
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd8,6315.769080681156,4980.884062442694,6348.687058535284,5339.606814257449,1725.2650119859527
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd9,6363.0888502832795,5060.042285828475,6348.687058535284,5339.606814257449,1725.2688195295912
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd10,6261.8398701474125,4878.681554312658,6348.687058535284,5339.606814257449,1674.9234712245664
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd11,6349.184548513547,5114.541022213204,6348.687058535284,5339.606814257449,1699.9250042806066
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd12,6367.5198890466845,4868.15477150702,6348.687058535284,5339.606814257449,1660.4544586697557
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd13,6318.3266437947805,4867.2742517681445,6348.687058535284,5339.606814257449,1723.3919546191655
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd14,6352.3020816950075,4936.096830480408,6348.687058535284,5339.606814257449,1688.0973525080333
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd15,6346.185252674105,5174.047040581899,6348.687058535284,5339.606814257449,1727.0375175015831
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd16,6432.703869683381,5229.9991708069965,6348.687058535284,5339.606814257449,1792.7444097348787
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd17,6394.913713640727,4977.718078978783,6348.687058535284,5339.606814257449,1672.7965974229387
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd18,6439.930785614334,5002.764517195308,6348.687058535284,5339.606814257449,1765.8900813738248
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd19,6264.292409942112,5010.876705280812,6348.687058535284,5339.606814257449,1812.3394564654218
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd20,6313.101735330861,5151.098593361163,6348.687058535284,5339.606814257449,1824.4729134443667
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd21,6262.473625158861,4992.998002042749,6348.687058535284,5339.606814257449,1732.8181721444753
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd22,6350.26072400905,4988.731743368521,6348.687058535284,5339.606814257449,1752.3852139954686
1p2,,,,RootMxb1_[kN-m],,,,0.0,8.0,sd23,6340.486622279384,5077.971474033115,6348.687058535284,5339.606814257449,1702.8739178917815
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd0,6460.951274757069,5336.422035371486,6436.224791576943,5504.272336792679,2462.3791427209835
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd1,6401.056467099851,5264.711100654572,6436.224791576943,5504.272336792679,2464.5028040467596
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd2,6413.444960661876,5247.1082299325935,6436.224791576943,5504.272336792679,2352.1001201050794
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd3,6454.939799118259,5148.220115721699,6436.224791576943,5504.272336792679,2466.8155013088226
1p2,,,,RootMxb1_[kN-m],,,,0.0,9.0,sd4,6473.66856547543,5081.926132197121,6436.224791576943,5504.272336792679,2396.9148224940304
